3.174279978697946980e-01,1.114863402908653267e+00,1.587054937356238371e+00,-4.865730676612062267e-01,-6.535916990455932218e-01
9.515448886137899409e-01,-4.073335037526308877e-01,-1.948310778878332705e-01,-1.349902000603521723e-01,1.497341749796653743e-01
1.283350238421694156e+00,-9.027655158263508950e-01,-5.838343629059052908e-01,-2.558468107981459738e-01,-1.264571941261987131e+00
-1.592296126580144078e+00,-1.276134568403646918e+00,-9.100951825984817667e-01,-1.442438988951029177e+00,1.235921272253255099e+00
1.357084760601228623e+00,-8.309637749461015188e-01,-5.085434045153106597e-01,-3.146624710031675591e-03,-1.083540758383055858e+00
4.870173988827237732e-01,1.380529844165575781e+00,-2.763962828109774450e-01,-5.744687845614199206e-01,-3.933593736571291966e-01
4.575235900109100307e-01,1.437971236869775238e+00,-3.579614877341213419e-01,4.143580305659826379e-01,6.136265811069279152e-01
1.275976786203740776e+00,-2.565498479041075086e-01,-2.073795709529323572e-01,1.067230214152354029e-01,7.041421725463937742e-01
7.819554876008608657e-01,1.294367755109276485e+00,3.196571377812298387e-01,4.363319597910360614e-01,4.325953982279961973e-01
2.141996668184465991e-01,7.271340021553073241e-01,1.574506444291139173e+00,-7.722341475869006766e-01,-8.119939840646585028e-01
-7.959632870411733618e-01,1.086142706556553872e+00,-9.791118944565267990e-01,-1.057895227512594793e+00,-9.930251669435898876e-01
-1.466947438874935505e+00,-7.376215118017775962e-01,1.731362607604878034e+00,1.655885031781499483e+00,1.066204538304256655e+00
1.408698926126902728e+00,8.491969616517310859e-01,-5.838343629059052908e-01,-7.282862891367938296e-01,-8.798806776442575917e-01
9.810386974856036835e-01,1.437971236869775238e+00,-1.110871071640067376e+00,-1.101843085962701529e+00,-8.006795351347252288e-01
1.556167970485970997e+00,1.229746188317052180e+00,-3.265902550713735697e-01,-8.601298644871142596e-01,-8.233084329945917768e-01
1.711010467062993312e+00,4.901882572504848712e-01,-1.010483127119274460e+00,-1.486386847401136135e+00,-1.174056349822521605e+00
8.778103664342555845e-01,1.416430714605700469e+00,-8.599012103380853089e-01,-9.699995106123814326e-01,-7.780506372748587918e-01
1.224362620678066671e+00,7.414943503313571327e-01,-1.004208880586724861e+00,-1.156777909025335171e+00,-8.798806776442575917e-01
