-1.076154471323403694e+00,5.045486054265347908e-01,-6.089313490361033532e-01,-3.986773507609931433e-01,-2.915293332877301191e-01
-9.213119747463818232e-01,9.138185284439555023e-01,-6.842223074266979843e-01,-4.755861030486795427e-01,-1.151427451962655280e+00
7.819554876008608657e-01,-3.396445117533479496e-02,1.480392746302895857e+00,1.908585217869613659e+00,1.315122414762787795e+00
-1.216250063464519027e+00,9.928004434122298383e-01,-7.406905262196439299e-01,-7.612471829743738816e-01,-1.162741900892588331e+00
-1.120395184631124419e+00,-1.376657005635995912e+00,-1.079499838977319603e+00,-1.574282564301349829e+00,8.399155597055919520e-01
1.342337856165321863e+00,8.922780061798807338e-01,-1.085774085509868980e+00,-1.376517201275869073e+00,-1.253257492332054079e+00
8.851838186522090757e-01,-1.118170738467098690e+00,-6.152055955686528410e-01,-1.459771646728788841e-01,-8.459373308544582137e-01
-9.508057836181953437e-01,8.635573098277810056e-01,-7.595132658172926154e-01,-6.843384306866869826e-01,-8.346228819245249397e-01
-1.194129706810658886e+00,-1.347936309283896295e+00,-1.098322578574968178e+00,-1.200725767475441907e+00,8.964878043552581000e-01
6.934740609854196380e-01,-1.154071608907223379e+00,-6.340283351663015265e-01,-3.547294923108863518e-01,-9.138240244340573026e-01
-1.466947438874935505e+00,-7.376215118017775962e-01,1.731362607604878034e+00,1.655885031781499483e+00,1.066204538304256655e+00
1.696263562627086330e+00,9.640797470601301100e-01,-1.142242304302815148e+00,-1.761060962714303457e+00,-1.117484105172855458e+00
-1.135142089067031401e+00,-1.570521706012669050e+00,-1.135968057770265549e+00,-3.107816338607795048e-01,1.066204538304256655e+00
-1.176056829894576994e-01,-1.197152653435372915e+00,-1.079499838977319603e+00,-7.172993245242671456e-01,-1.558747613440251367e+00
-6.411207904641513800e-01,-1.017648301234749697e+00,-9.540149083263286256e-01,-8.161820060370075236e-01,-1.026968513733389710e+00
-7.336496968173707167e-02,-1.168431957083273076e+00,-1.004208880586724861e+00,-6.733514660741602986e-01,-1.841608836688581885e+00
-7.664694781693596193e-01,-9.889276048826500798e-01,-1.016757373651824059e+00,-1.717113104264196721e+00,-1.072226309453122584e+00
-5.747597205025704037e-01,-1.204332827523397764e+00,-1.010483127119274460e+00,-7.172993245242671456e-01,-9.138240244340573026e-01
-1.098274827977264056e+00,-1.182792305259322996e+00,-1.092048332042418579e+00,-5.634818199488932366e-01,-7.667361883449255178e-01
