-1.348972203387680535e+00,-8.525042972101762873e-01,1.053743982089526909e+00,1.392197881080859068e+00,1.066204538304256655e+00
-1.201503159028612266e+00,1.481052281397924775e+00,1.731362607604878034e+00,-2.997946692482528208e-01,-1.332458634841586553e+00
-7.369756692975458767e-01,1.437971236869775238e+00,1.593329183888787970e+00,-1.442438988951029177e+00,-5.404472097462609259e-01
-8.991916180925214608e-01,-7.232611636257277876e-01,6.082724782785089435e-01,1.458119668756019394e+00,1.134091231883856077e+00
4.280297811390962881e-01,-6.155585523053537234e-01,-6.403025816988511254e-01,-2.228859169605658386e-01,2.176208685592647685e-01
-6.263738860282445087e-01,1.581574718630273546e+00,1.681168635344481688e+00,-9.919734398374344675e-01,-1.434288675210985797e+00
1.725757371498900072e+00,1.459511759133850006e+00,-1.142242304302815148e+00,-1.464412918176082545e+00,-8.911951265741908657e-01
3.395483545236550604e-01,-5.150361150730048410e-01,-9.289179221961304522e-01,2.385665967655553055e-01,4.552242960878626898e-01
7.008475132033731292e-01,-5.222162891610298008e-01,-7.093192935568961577e-01,2.715274906031354130e-01,5.683687853871950413e-01
-7.664694781693596193e-01,-9.889276048826500798e-01,-1.016757373651824059e+00,-1.717113104264196721e+00,-1.072226309453122584e+00
-1.216250063464519027e+00,1.208205666052977412e+00,1.668620142279382490e+00,-2.228859169605658386e-01,3.647087046483967754e-01
-1.098274827977264056e+00,-1.182792305259322996e+00,-1.092048332042418579e+00,-5.634818199488932366e-01,-7.667361883449255178e-01
-1.607043031016050838e+00,-1.297675090667721687e+00,-9.791118944565267990e-01,-1.233686661313022181e+00,1.043575640444390107e+00
-1.120395184631124419e+00,-1.376657005635995912e+00,-1.079499838977319603e+00,-1.574282564301349829e+00,8.399155597055919520e-01
1.478385968568656506e-01,-1.290494916579696838e+00,-8.787239499357339945e-01,-5.634818199488932366e-01,1.168034578673655677e+00
3.174279978697946980e-01,-1.060729345762899456e+00,-6.465768282314006132e-01,-3.657164569234130358e-01,1.066204538304256655e+00
-1.105648280195217437e+00,-1.175612131171298147e+00,-8.724497034031843956e-01,-3.437425276983596123e-01,1.066204538304256655e+00
1.109713357670984724e-01,-1.261774220227596999e+00,-6.842223074266979843e-01,-5.634818199488932366e-01,1.066204538304256655e+00
-2.798216317844331447e-01,-9.817474307946251200e-01,-5.336403906455088331e-01,-1.130162708352987627e-01,1.315122414762787795e+00
