-7.664694781693596193e-01,1.086142706556553872e+00,-4.959949114502115175e-01,-5.305209261113130736e-01,-5.065038629564615480e-01
1.135881194062625443e+00,-8.022430785940020126e-01,-2.011053244203828139e-01,-1.413358932255838300e-02,-6.875350458353929328e-01
1.172748455152392788e+00,-1.175612131171298147e+00,-3.265902550713735697e-01,9.573605680270869112e-02,-7.441072904850590808e-01
-1.592296126580144078e+00,-1.276134568403646918e+00,-9.100951825984817667e-01,-1.442438988951029177e+00,1.235921272253255099e+00
4.870173988827237732e-01,1.380529844165575781e+00,-2.763962828109774450e-01,-5.744687845614199206e-01,-3.933593736571291966e-01
1.349711308383275243e+00,-1.118170738467098690e+00,-3.077675154737248842e-01,2.605405259906087290e-01,-7.101639436952593698e-01
-1.002419949143869449e+00,-1.225873349787472533e+00,-1.066951345912220406e+00,-7.172993245242671456e-01,-2.237614549236244255e+00
7.819554876008608657e-01,1.294367755109276485e+00,3.196571377812298387e-01,4.363319597910360614e-01,4.325953982279961973e-01
1.556167970485970997e+00,1.229746188317052180e+00,-3.265902550713735697e-01,-8.601298644871142596e-01,-8.233084329945917768e-01
-1.024540305797729811e+00,7.055934798912324446e-01,1.417650280977401200e+00,1.381210916468332384e+00,9.643744979348575219e-01
-7.443491215154992569e-01,1.136403925172728036e+00,-5.085434045153106597e-01,-2.997946692482528208e-01,-6.988494947653262068e-01
-9.802995924900090863e-01,8.132960912116065089e-01,1.405101787912302003e+00,1.326276093405698742e+00,8.512300086355252260e-01
-6.779880515539185026e-01,7.989357430355565892e-01,1.417650280977401200e+00,1.370223951855805700e+00,9.191167022151246480e-01
-1.120395184631124419e+00,-7.017206413616529082e-01,1.423924527509950577e+00,1.392197881080859068e+00,9.191167022151246480e-01
-1.216250063464519027e+00,-1.233053523875497381e+00,-1.054402852847121208e+00,-1.409478095113449125e+00,-2.022640019567513381e+00
3.174279978697946980e-01,1.114863402908653267e+00,1.587054937356238371e+00,-4.865730676612062267e-01,-6.535916990455932218e-01
-6.263738860282445087e-01,1.581574718630273546e+00,1.681168635344481688e+00,-9.919734398374344675e-01,-1.434288675210985797e+00
2.141996668184465991e-01,7.271340021553073241e-01,1.574506444291139173e+00,-7.722341475869006766e-01,-8.119939840646585028e-01
2.248990915165762286e-02,1.344628973725451093e+00,1.455295760172698349e+00,-2.778207400231993973e-01,-4.159882715169956335e-01
-9.213119747463818232e-01,1.136403925172728036e+00,6.961119297342027723e-01,-1.899250231229857033e-01,-4.951894140265282740e-01
-1.253117324554286149e+00,4.040261681941856864e-01,1.574506444291139173e+00,-3.217685984733061888e-01,-2.915293332877301191e-01
-1.179382802374751904e+00,1.229746188317052180e+00,1.605877676953886946e+00,2.495535613780819895e-01,-4.612460672367286185e-01
-1.216250063464519027e+00,1.208205666052977412e+00,1.668620142279382490e+00,-2.228859169605658386e-01,3.647087046483967754e-01
-4.936517461050826117e-01,7.199538280672823642e-01,1.367456308717004632e+00,-2.512055393508509302e-02,-6.535916990455932218e-01
